date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2013-05-31,37.16129032258065,23.322580645161292,0.0,12.383870967741936,7.290322580645161,4.587365591397849,47.16129032258065,17.081989247311828,30.991935483870968,31.0,29.947580645161292,16.705645161290324,10.903225806451612,51.38172043010753,0.0029569892473118283,1006.8104838709677,29.40994623655914,9.987903225806452,280.9032258064516,13.633064516129032
2013-06-30,28.5,22.666666666666668,0.0,10.969999999999999,5.666666666666667,3.5444444444444443,44.93333333333333,20.830555555555556,27.418055555555554,27.430555555555557,25.291666666666668,16.880555555555556,63.74305555555556,77.97361111111111,0.16930555555555557,1004.1375,25.095833333333335,9.55,253.0125,13.16388888888889
2013-07-31,25.06451612903226,21.806451612903224,0.0,7.148387096774193,5.0,3.1478494623655915,46.45161290322581,20.768817204301076,24.823924731182796,25.361559139784948,23.09543010752688,20.592741935483872,81.59139784946237,87.11424731182795,0.19798387096774195,1004.1612903225806,23.022849462365592,8.893817204301076,257.991935483871,15.361559139784946
2013-08-31,26.032258064516128,21.193548387096776,0.0,7.919354838709677,5.0,3.271505376344086,46.064516129032256,20.482526881720432,24.532258064516128,25.403225806451612,23.177419354838708,17.752688172043012,72.29166666666667,85.58198924731182,0.07056451612903226,1006.858870967742,23.052419354838708,8.598118279569892,262.35752688172045,13.60483870967742
2013-09-30,28.266666666666666,21.033333333333335,0.0,10.436666666666666,5.466666666666667,3.636111111111111,44.766666666666666,20.877777777777776,25.844444444444445,26.355555555555554,24.229166666666668,12.981944444444444,52.020833333333336,82.84444444444445,0.10680555555555557,1007.5444444444445,23.929166666666667,8.368055555555555,248.09166666666667,9.597222222222221
2013-10-31,29.677419354838708,20.0,0.0,11.329032258064515,5.612903225806452,3.827956989247312,45.38709677419355,18.90456989247312,25.93951612903226,26.48521505376344,24.745967741935484,11.366935483870968,34.83736559139785,72.79569892473118,0.04112903225806452,1009.9072580645161,24.208333333333332,8.788978494623656,185.93682795698925,7.673387096774194
2013-11-30,29.6,17.466666666666665,0.0,9.28,6.0,3.797222222222222,44.5,13.093055555555555,24.01388888888889,24.433333333333334,23.779166666666665,13.57638888888889,11.2875,53.547222222222224,0.010555555555555556,1012.6416666666667,22.618055555555557,9.966666666666667,90.26666666666667,8.4125
2013-12-31,28.70967741935484,15.387096774193548,0.0,10.161290322580646,5.645161290322581,3.685483870967742,44.70967741935484,9.686827956989248,22.59005376344086,22.774193548387096,22.751344086021504,11.896505376344086,6.432795698924731,46.615591397849464,0.004435483870967742,1013.1774193548387,20.927419354838708,9.975806451612904,112.12096774193549,7.274193548387097
2014-01-31,29.548387096774192,16.64516129032258,0.0,11.061290322580646,5.967741935483871,3.8091397849462365,44.483870967741936,10.344086021505376,23.333333333333332,23.650537634408604,23.512096774193548,11.415322580645162,8.84005376344086,45.846774193548384,0.0028225806451612906,1014.2284946236559,22.256720430107528,9.991935483870968,138.34543010752688,7.450268817204301
2014-02-28,30.642857142857142,16.964285714285715,0.0,11.378571428571428,6.0,3.9404761904761907,47.464285714285715,9.787202380952381,24.266369047619047,24.65625,24.602678571428573,11.325892857142858,6.559523809523809,43.520833333333336,0.0028273809523809527,1011.9717261904761,23.014880952380953,9.879464285714286,204.11160714285714,8.251488095238095
2014-03-31,34.03225806451613,21.161290322580644,0.0,11.509677419354837,6.709677419354839,4.31989247311828,44.45161290322581,10.080645161290322,27.893817204301076,28.073924731182796,28.35483870967742,10.23521505376344,11.858870967741936,35.98118279569893,0.017338709677419354,1011.9206989247311,27.127688172043012,9.94758064516129,183.40860215053763,7.23252688172043
2014-04-30,38.0,23.433333333333334,0.0,11.6,7.466666666666667,4.715277777777778,44.3,11.17361111111111,31.583333333333332,31.613888888888887,31.845833333333335,10.348611111111111,4.101388888888889,32.63611111111111,0.0002777777777777778,1009.9736111111112,30.28472222222222,9.995833333333334,252.27083333333334,8.033333333333333
2014-05-31,37.354838709677416,24.129032258064516,0.0,12.464516129032258,7.548387096774194,4.645161290322581,44.83870967741935,16.149193548387096,31.926075268817204,31.93548387096774,31.143817204301076,12.196236559139784,8.75,45.626344086021504,0.00685483870967742,1007.9475806451613,30.272849462365592,9.963709677419354,268.4731182795699,10.154569892473118
2014-06-30,33.6,24.266666666666666,0.0,12.823333333333332,6.7,4.219444444444444,44.53333333333333,20.341666666666665,30.43611111111111,30.43611111111111,28.3,18.370833333333334,35.355555555555554,65.02222222222223,0.029583333333333333,1005.5805555555555,28.055555555555557,9.795833333333333,260.6722222222222,15.233333333333333
2014-07-31,27.35483870967742,22.35483870967742,0.0,8.074193548387097,5.548387096774194,3.4193548387096775,45.516129032258064,20.677419354838708,26.432795698924732,26.545698924731184,24.43951612903226,19.303763440860216,70.40456989247312,81.02688172043011,0.1814516129032258,1005.752688172043,24.307795698924732,9.254032258064516,257.4462365591398,14.966397849462366
2014-08-31,27.0,21.741935483870968,0.0,8.519354838709678,5.354838709677419,3.3803763440860215,46.12903225806452,21.338709677419356,25.927419354838708,26.526881720430108,24.06989247311828,13.080645161290322,65.93548387096774,85.28897849462365,0.1571236559139785,1007.1021505376344,23.778225806451612,8.646505376344086,248.21774193548387,9.928763440860216
2014-09-30,28.5,20.766666666666666,0.0,9.806666666666667,5.6,3.6416666666666666,45.06666666666667,19.82638888888889,25.670833333333334,26.256944444444443,24.408333333333335,13.494444444444444,48.951388888888886,78.33055555555555,0.05694444444444444,1008.7944444444445,23.97361111111111,8.551388888888889,237.64305555555555,9.895833333333334
2014-10-31,30.870967741935484,20.193548387096776,0.0,11.093548387096774,6.32258064516129,3.9408602150537635,46.74193548387097,15.72983870967742,26.419354838709676,26.806451612903224,25.747311827956988,12.295698924731182,18.978494623655912,57.30510752688172,0.04260752688172043,1011.630376344086,24.74462365591398,9.754032258064516,124.7002688172043,7.795698924731183
2014-11-30,29.566666666666666,18.133333333333333,0.0,9.08,5.933333333333334,3.7916666666666665,45.3,13.247222222222222,24.398611111111112,25.01527777777778,24.226388888888888,12.96111111111111,12.668055555555556,53.080555555555556,0.03208333333333334,1013.1361111111111,22.884722222222223,9.820833333333333,92.6875,8.077777777777778
2014-12-31,28.483870967741936,15.419354838709678,0.0,10.01290322580645,5.612903225806452,3.670698924731183,47.38709677419355,8.799731182795698,22.236559139784948,22.43548387096774,22.379032258064516,13.186827956989248,8.276881720430108,44.46774193548387,0.007258064516129033,1013.8790322580645,20.795698924731184,9.923387096774194,107.84677419354838,8.123655913978494
2015-01-31,28.225806451612904,15.03225806451613,0.0,11.090322580645159,5.709677419354839,3.706989247311828,48.096774193548384,8.62768817204301,21.866935483870968,21.93548387096774,22.137096774193548,10.778225806451612,9.178763440860216,46.01209677419355,0.001075268817204301,1014.766129032258,20.61021505376344,9.991935483870968,138.91129032258064,6.911290322580645
2015-02-28,31.571428571428573,17.035714285714285,0.0,11.221428571428572,6.0,4.029761904761905,43.5,7.285714285714286,24.928571428571427,25.331845238095237,25.578869047619047,10.726190476190476,3.9895833333333335,34.84375,0.009523809523809525,1013.4345238095239,23.34077380952381,9.959821428571429,187.20238095238096,7.148809523809524
2015-03-31,33.32258064516129,20.387096774193548,0.0,11.238709677419354,6.419354838709677,4.223118279569892,48.064516129032256,10.086021505376344,27.623655913978496,27.774193548387096,27.91532258064516,10.919354838709678,12.380376344086022,37.655913978494624,0.015188172043010754,1012.1102150537635,26.26478494623656,9.971774193548388,193.4758064516129,7.372311827956989
2015-04-30,36.4,21.7,0.0,11.416666666666666,7.0,4.508333333333334,45.8,13.213888888888889,29.97222222222222,30.17222222222222,29.733333333333334,13.293055555555556,8.76388888888889,42.65972222222222,0.01597222222222222,1009.7666666666667,28.47222222222222,9.9625,254.0236111111111,9.60138888888889
2015-05-31,37.225806451612904,23.741935483870968,0.0,12.464516129032258,7.290322580645161,4.592741935483871,48.70967741935484,16.958333333333332,31.38037634408602,31.393817204301076,30.301075268817204,16.192204301075268,10.364247311827956,50.721774193548384,0.02298387096774194,1008.2096774193549,29.599462365591396,9.94758064516129,251.4516129032258,12.263440860215054
2015-06-30,29.666666666666668,22.633333333333333,0.0,11.443333333333335,5.9,3.6791666666666667,46.03333333333333,20.29861111111111,27.76388888888889,27.82638888888889,25.81388888888889,17.78611111111111,54.3625,74.91388888888889,0.18194444444444444,1005.5638888888889,25.54722222222222,9.466666666666667,245.525,12.943055555555556
2015-07-31,27.64516129032258,22.129032258064516,0.0,8.577419354838709,5.225806451612903,3.4690860215053765,49.32258064516129,20.586021505376344,26.161290322580644,26.39516129032258,24.201612903225808,22.990591397849464,72.20564516129032,80.6989247311828,0.059274193548387095,1006.9448924731183,24.149193548387096,9.53494623655914,256.9462365591398,17.326612903225808
2015-08-31,27.774193548387096,21.161290322580644,0.0,8.725806451612904,5.258064516129032,3.4986559139784945,48.87096774193548,20.58467741935484,25.40994623655914,26.129032258064516,23.892473118279568,16.580645161290324,67.35215053763442,82.97446236559139,0.04475806451612903,1008.4247311827957,23.673387096774192,8.661290322580646,263.8239247311828,12.405913978494624
2015-09-30,28.566666666666666,20.5,0.0,10.5,5.4,3.6625,45.6,20.3,25.9625,26.605555555555554,24.593055555555555,11.8625,43.109722222222224,79.15694444444445,0.13208333333333333,1009.2416666666667,24.030555555555555,8.251388888888888,242.91805555555555,8.261111111111111
2015-10-31,30.93548387096774,21.096774193548388,0.0,11.416129032258064,6.483870967741935,3.961021505376344,48.193548387096776,17.47043010752688,27.368279569892472,27.752688172043012,26.276881720430108,10.095430107526882,21.129032258064516,61.13172043010753,0.06169354838709677,1011.8548387096774,25.377688172043012,9.788978494623656,125.4986559139785,6.431451612903226
2015-11-30,29.966666666666665,19.3,0.0,9.229999999999999,5.866666666666666,3.8652777777777776,45.333333333333336,14.504166666666666,25.118055555555557,25.805555555555557,24.71388888888889,12.594444444444445,14.370833333333334,55.31944444444444,0.041944444444444444,1012.5361111111112,23.76388888888889,9.866666666666667,93.3861111111111,7.933333333333334
